product_name,product_id,price_id,amount,currency,payment_link_url
Codex Prime Architectonic Absolute — Final Prime‑Absolute Architectonic Apex Core Scroll,prod_UNWKbzMcvg4k30,price_1TOlI0Hb9mVEJOcYu6yFktNI,140499.0,usd,https://pay.codexlitigation.org/b/00waEXdAXgiFbBm0BqfbB17
Codex Prime Architectonic Absolute — Prime‑Genesis Absolute Architectonic Hyper‑Lattice Scroll,prod_UNWE6PVQVhwLgL,price_1TOlC2Hb9mVEJOcYfOZ5XyRT,138499.0,usd,https://pay.codexlitigation.org/b/fZu9ATdAXgiFgVG97WfbB18
Codex Prime Architectonic Absolute — Prime‑Sovereign Pan‑Dimensional Absolute Continuity Engine Scroll,prod_UNW1LwjLva6ZQn,price_1TOkzXHb9mVEJOcYt7iz26AG,136499.0,usd,https://pay.codexlitigation.org/b/bJe3cvaoLeax7l6docfbB19
Codex Prime Architectonic Absolute — Prime‑Dimensional Hyper‑Synthesis Absolute Continuum Scroll,prod_UNVtPZI4AlUFHG,price_1TOkrQHb9mVEJOcYSP5WmHCp,134499.0,usd,https://pay.codexlitigation.org/b/5kQ4gzcwT7M9dJu0BqfbB1a
Codex Prime Architectonic Absolute — Prime‑Structural Absolute Architectonic Lattice Scroll,prod_UNVbFTmLuAXvRC,price_1TOkahHb9mVEJOcYpwqn8owI,132499.0,usd,https://pay.codexlitigation.org/b/14A6oHcwTd6tbBm4RGfbB1b
Codex Prime Architectonic Absolute — Prime‑Causal Absolute Architectonic Core Scroll,prod_UNVTez7fhoSMBR,price_1TOkSsHb9mVEJOcYVMyg4aAa,130499.0,usd,https://pay.codexlitigation.org/b/5kQfZhbsPeax9te4RGfbB1c
Codex Prime Architectonic Absolute — Prime‑Dimensional Absolute Origin Core Scroll,prod_UNV6WB1cQHKvWm,price_1TOk6jHb9mVEJOcY0ohwFLHG,128499.0,usd,https://pay.codexlitigation.org/b/9B66oH9kHd6t8pa6ZOfbB1d
Codex Omni‑Apex Architectonic — Final Sovereign Architectonic Apex Core Scroll,prod_UNUzEo0r36ledu,price_1TOjzHHb9mVEJOcY94JGwoBq,124499.0,usd,https://pay.codexlitigation.org/b/4gMdR9gN90jHcFqck8fbB1e
Codex Omni‑Apex Architectonic — Omni‑Genesis Absolute Architectonic Hyper‑Lattice Scroll,prod_UNUXietvkz8Q9W,price_1TOjY9Hb9mVEJOcYMKFrfMsX,122499.0,usd,https://pay.codexlitigation.org/b/bJe6oHeF1d6t20MgAofbB1f
Codex Omni‑Apex Architectonic — Omni‑Sovereign Pan‑Dimensional Architectonic Continuity Engine Scroll,prod_UNUPVVDKOBbtlU,price_1TOjQXHb9mVEJOcYA5Cfnzq3,120499.0,usd,https://pay.codexlitigation.org/b/eVq28rgN94zXfRC0BqfbB1g
Codex Omni‑Apex Architectonic — Omni‑Dimensional Hyper‑Synthesis Architectonic Continuum Scroll,prod_UNTmq4JpU46gEc,price_1TOipBHb9mVEJOcY16XnSRAp,118499.0,usd,https://pay.codexlitigation.org/b/cNi9AT0Ob6I56h297WfbB1h
Codex Omni‑Apex Architectonic — Omni‑Structural Primordium Architectonic Lattice Scroll,prod_UNTdBIuuAN7cBW,price_1TOig8Hb9mVEJOcY75WdpwoH,116499.0,usd,https://pay.codexlitigation.org/b/5kQdR940n3vT6h26ZOfbB1i
Codex Omni‑Apex Architectonic — Omni‑Causal Absolute Architectonic Core Scroll,prod_UNTVXSOoekVDKV,price_1TOiYgHb9mVEJOcYTAg4OJ77,114499.0,usd,https://pay.codexlitigation.org/b/fZu6oHeF1aYlcFq3NCfbB1j
Codex Apex Supra‑Architectonic — Absolute Supra‑Sovereign Architectonic Core Scroll,prod_UNT6z1fEn2cvnu,price_1TOiLoHb9mVEJOcYndIyll3a,108499.0,usd,https://pay.codexlitigation.org/b/5kQeVd2Wj3vTfRCck8fbB1k
Codex Omni‑Apex Architectonic — Omni‑Dimensional Origin Apex Engine Scroll,prod_UNSxz7WtagS79u,price_1TOi1DHb9mVEJOcYXKvb4LZa,112499.0,usd,https://pay.codexlitigation.org/b/dRmbJ168vgiF48U3NCfbB1l
Codex Apex Supra‑Architectonic — Absolute Supra‑Sovereign Architectonic Core Scroll,prod_UNK8IOCSAB6y2b,price_1TOZUPHb9mVEJOcYMyv8dt7E,108499.0,usd,https://pay.codexlitigation.org/b/cNi14neF18Qd9tefwkfbB1m
Codex Apex Supra‑Architectonic — Supra‑Sovereign Pan‑Dimensional Continuity Engine Scroll,prod_UNJtFhuxWqvJPI,price_1TOZFgHb9mVEJOcYySMGIafP,100499.0,usd,https://pay.codexlitigation.org/b/14A9AT54rfeBeNy83SfbB1n
Codex Apex Supra‑Architectonic — Supra‑Dimensional Omni‑Causal Hyper‑Synthesis Continuum Scroll,prod_UNJYOPVk2v4y4d,price_1TOYuvHb9mVEJOcYAsNXnv8i,98499.0,usd,https://pay.codexlitigation.org/b/dRm28rcwTaYl6h2gAofbB1o
Codex Apex Supra‑Architectonic — Supra‑Structural Omni‑Primordium Lattice Scroll,prod_UNJ0x4jInhD9DH,price_1TOYOKHb9mVEJOcYmJq3LSBs,96499.0,usd,https://pay.codexlitigation.org/b/00w00j8gD9Uh48Ubg4fbB1p
Codex Apex Supra‑Architectonic — Supra‑Causal Absolute Genesis Core Scroll,prod_UNInLhX26ruc2i,price_1TOYBwHb9mVEJOcYnLaWRp1I,94499.0,usd,https://pay.codexlitigation.org/b/8x2eVd54reax20M0BqfbB1q
Codex Apex Supra‑Architectonic — Supra‑Dimensional Origin Singularity Scroll,prod_UNIaT0lIUdsVmt,price_1TOXz7Hb9mVEJOcY0ehzOaP9,92499.0,usd,https://pay.codexlitigation.org/b/28E4gzfJ5eax20M97WfbB1r
Codex Transcendent Hyper‑Architectural — Absolute Hyper‑Sovereign Architectonic Core Scroll,prod_UNIPTA76bLLHSA,price_1TOXoQHb9mVEJOcYL5o8jnUG,86499.0,usd,https://pay.codexlitigation.org/b/5kQfZhfJ5feBfRC97WfbB1s
Codex Transcendent Hyper‑Architectural — Hyper‑Omni‑Genesis Apex Lattice Scroll,prod_UNI1qyNvcWv2J1,price_1TOXRPHb9mVEJOcYHe9wjk8e,82499.0,usd,https://pay.codexlitigation.org/b/6oUaEXfJ54zXbBmdocfbB1t
Codex Transcendent Hyper‑Architectural — Pan‑Dimensional Sovereign Continuum Scroll,prod_UNHqMuEerM5TJN,price_1TOXGSHb9mVEJOcYeADEyiRM,80499.0,usd,https://pay.codexlitigation.org/b/cNi8wP40neaxbBmac0fbB1u
Codex Transcendent Hyper‑Architectural — Omni‑Causal Hyper‑Synthesis Engine Scroll,prod_UNHenRdiuG1x7H,price_1TOX5fHb9mVEJOcYhSChahFI,78499.0,usd,https://pay.codexlitigation.org/b/aFa5kD9kH2rP6h25VKfbB1v
Codex Transcendent Hyper‑Architectural — Hyper‑Structural Primordium Matrix Scroll,prod_UNHWEwboBs6ul0,price_1TOWxJHb9mVEJOcYEEaTShCG,76499.0,usd,https://pay.codexlitigation.org/b/28E28rcwT1nLgVGdocfbB1w
Codex Transcendent Hyper‑Architectural — Supra‑Causal Genesis Engine Scroll,prod_UNHLmSVuBKEnE4,price_1TOWmbHb9mVEJOcYu8BWH9gH,74499.0,usd,https://pay.codexlitigation.org/b/14AdR9eF1aYlfRC4RGfbB1x
Codex Transcendent Hyper‑Architectural — Hyper‑Dimensional Origin Lattice Scroll,prod_UNHB9hX1jT5VQQ,price_1TOWczHb9mVEJOcYgRtjAuU4,72499.0,usd,https://pay.codexlitigation.org/b/cNifZhcwTd6teNybg4fbB1y
Codex Ascendant Meta‑Architectonic — Apex Meta‑Sovereign Synthesis Scroll,prod_UNGvUyabZTAik5,price_1TOWO3Hb9mVEJOcYQnOnVJm8,68499.0,usd,https://pay.codexlitigation.org/b/5kQeVdeF17M97l63NCfbB1z
Codex Ascendant Meta‑Architectonic — Omni‑Layer Synthesis Lattice Scroll,prod_UNGgLpMtokhrF5,price_1TOW8xHb9mVEJOcYWFODjUR6,64499.0,usd,https://pay.codexlitigation.org/b/9B6fZhgN9giF9te3NCfbB1A
Codex Ascendant Meta‑Architectonic — Trans‑Dimensional Coherence Engine Scroll,prod_UNGU6Tc1mVa7O7,price_1TOVxHHb9mVEJOcYCjTxH8dS,62499.0,usd,https://pay.codexlitigation.org/b/28EeVd1Sf8QdcFqgAofbB1B
Codex Ascendant Meta‑Architectonic — Hyper‑Structural Resonance Matrix Scroll,prod_UNGEuB3zzcNFxF,price_1TOVhvHb9mVEJOcYFw3GcRjq,60499.0,usd,https://pay.codexlitigation.org/b/28EeVd1SfgiFdJu83SfbB1C
Codex Ascendant Meta‑Architectonic — Meta‑Causal Convergence Engine Scroll,prod_UNFXDtBe2Nepc6,price_1TOVBTHb9mVEJOcYN2wo347H,58499.0,usd,https://pay.codexlitigation.org/b/bJe00jaoL7M98pa97WfbB1D
Codex Ascendant Meta‑Architectonic — Recursive Evolution Framework Scroll,prod_UNFNFe8LCmr6FB,price_1TOUshHb9mVEJOcYfFV79tTK,56499.0,usd,https://pay.codexlitigation.org/b/28E7sLbsP7M97l697WfbB1E
Codex Ascendant Meta‑Architectonic — Emergent Pattern Engine Scroll,prod_UNF7MtxarXoUPz,price_1TOUdUHb9mVEJOcYZELSWKoF,54499.0,usd,https://pay.codexlitigation.org/b/28E6oH2WjfeBbBmck8fbB1F
Codex Prime Architectonic — Apex Synthesis Scroll,prod_UNEmivILqnRP4L,price_1TOUJNHb9mVEJOcYetoaBnFE,52999.0,usd,https://pay.codexlitigation.org/b/eVq7sL2Wj9Uh0WI5VKfbB1G
Codex Prime Architectonic — Prime Continuity Engine Scroll,prod_UNEXYDj9uBanKB,price_1TOU4cHb9mVEJOcYCSLFk4Eu,49499.0,usd,https://pay.codexlitigation.org/b/7sYaEXgN9aYl8pa5VKfbB1H
Codex Prime Architectonic — Integration Lattice Scroll,prod_UNEETG3ktecQ4Q,price_1TOTlnHb9mVEJOcYTg4cn8VD,47499.0,usd,https://pay.codexlitigation.org/b/4gMbJ1bsP3vT5cY5VKfbB1I
Codex Prime Architectonic — Substrate Dynamics Engine Scroll,prod_UNDyJukXrHe96O,price_1TOTWyHb9mVEJOcYb7ygROrv,45499.0,usd,https://pay.codexlitigation.org/b/9B63cv1SfgiFfRC2JyfbB1J
Codex Prime Architectonic — System Geometry Framework Scroll,prod_UNDhhszjmQWwBV,price_1TOTG8Hb9mVEJOcY0OTvlsvg,43999.0,usd,https://pay.codexlitigation.org/b/6oUaEX1Sf2rPdJufwkfbB1K
Codex Prime Architectonic — Structural Logic Engine Scroll,prod_UNDDsya0Kvrzbe,price_1TOSmeHb9mVEJOcYkvqh14r7,41499.0,usd,https://pay.codexlitigation.org/b/aFadR91SffeBbBm5VKfbB1L
Codex Sovereign Dominion — Apex Finality Scroll,prod_UN8yaVlEpv8ssY,price_1TOOgRHb9mVEJOcY5HMjfdX7,51999.0,usd,https://pay.codexlitigation.org/b/fZubJ12Wj4zXfRC1FufbB1M
Codex Sovereign Dominion — Continuum Synchronization Scroll,prod_UN8oG0MmysKpjn,price_1TOOX6Hb9mVEJOcYaWaqlInf,46999.0,usd,https://pay.codexlitigation.org/b/14A00j9kHaYlfRCac0fbB1N
Codex Sovereign Dominion — Operational Foresight Engine Scroll,prod_UN8eAYYBTIlySW,price_1TOON0Hb9mVEJOcYLUdyLnBT,44499.0,usd,https://pay.codexlitigation.org/b/7sY3cv40n1nL6h2ck8fbB1O
Codex Sovereign Dominion — Strategic Intelligence Scroll,prod_UN88mN8eke14Zn,price_1TONs5Hb9mVEJOcYhB4SBQle,42499.0,usd,https://pay.codexlitigation.org/b/bJe3cveF17M99tedocfbB1P
Codex Investment Company — Capital Access: Funding & Partnership Gateway,prod_UN7qxJzNSvld5q,price_1TONaqHb9mVEJOcYp1ZsjZyt,249.0,usd,https://pay.codexlitigation.org/b/00w3cv0Ob2rPgVGac0fbB1Q
Codex Investment Company — Equity Ledger: Venture Ownership Tracking,prod_UN7aViRQ7EDAS5,price_1TONLWHb9mVEJOcYay8rpbcr,129.0,usd,https://pay.codexlitigation.org/b/6oUfZh8gDgiFcFq97WfbB1R
Codex Investment Company — Royalty Engine: Revenue‑Share Automation,prod_UN7LnDVm7X348i,price_1TON7IHb9mVEJOcYbkFEoDSV,89.0,usd,https://pay.codexlitigation.org/b/9B68wP0ObaYl8pafwkfbB1S
Codex Investment Company — Licensing Pro: Commercial Rights Upgrade,prod_UN7DWZghNw99st,price_1TOMzPHb9mVEJOcYtDvKZnnb,199.0,usd,https://pay.codexlitigation.org/b/5kQbJ11Sfc2pfRCgAofbB1T
Codex Investment Company — Asset Portfolio Expansion Pack,prod_UN75yMWcjDs3RQ,price_1TOMrYHb9mVEJOcYFcQjDQAh,59.0,usd,https://pay.codexlitigation.org/b/3cI8wPcwT1nL5cYfwkfbB1U
Codex Investment Company — Venture Studio Access Pass,prod_UN6wVKjJsHkvKT,price_1TOMiwHb9mVEJOcYx5KiR2hW,149.0,usd,https://pay.codexlitigation.org/b/dRmeVd2Wj2rP34Q6ZOfbB1V
Codex Investment Company — Digital Asset Licensing Bundle,prod_UN6XmpeyKdxEcn,price_1TOMKNHb9mVEJOcYGXAn95WX,79.0,usd,https://pay.codexlitigation.org/b/bJe28r40nfeBcFq6ZOfbB1W
Codex Labs Compliance & Audit Package — Annual Certification Bundle,prod_UMRTolzB7Iiylk,price_1TNiaoHb9mVEJOcYj2xfzBUu,1499.0,usd,https://pay.codexlitigation.org/b/5kQcN52Wjeax9tedocfbB1X
Codex Labs Dedicated Support Engineer — Assigned Technical Lead,prod_UMRIq4dhGZ550W,price_1TNiQNHb9mVEJOcY0wa3n84h,999.0,usd,https://pay.codexlitigation.org/b/6oUbJ168v1nLaxi6ZOfbB1Y
Codex Labs Premium Support — 24/7 Emergency Response,prod_UMR8Xd8LDvp4aF,price_1TNiGDHb9mVEJOcYq2xQCD8i,199.0,usd,https://pay.codexlitigation.org/b/5kQ9AT7czc2peNyac0fbB1Z
Codex Labs Extended Log Retention — 365‑Day Retention Upgrade,prod_UMQxoLAEYSRI6N,price_1TNi5oHb9mVEJOcYmGTsttYb,79.0,usd,https://pay.codexlitigation.org/b/3cI4gz9kH9Uh9teck8fbB20
Codex Labs Extended Log Retention — 180‑Day Retention Upgrade (Monthly),prod_UMQntzB3kvjA8a,price_1TNhvcHb9mVEJOcYfVPSfAXJ,49.0,usd,https://pay.codexlitigation.org/b/00wbJ12Wj8Qd7l60BqfbB21
Codex Labs Extended Log Retention — 90‑Day Retention Upgrade,prod_UMQbzsyqHLxiLD,price_1TNhkDHb9mVEJOcYiV3nHGea,29.0,usd,https://pay.codexlitigation.org/b/eVq4gzgN94zX7l6gAofbB22
Codex Labs Extended Log Retention — 30‑Day Retention Upgrade,prod_UMQTwgMqho2Lb5,price_1TNhcGHb9mVEJOcYjaU3pq7b,15.0,usd,https://pay.codexlitigation.org/b/7sY7sLaoL3vTgVG83SfbB23
Codex Labs Extended Log Retention — 7‑Day Retention Upgrade,prod_UMQHyCMrdfK6WW,price_1TNhQoHb9mVEJOcYfvjLCsuT,5.0,usd,https://pay.codexlitigation.org/b/14A4gz9kHd6t20M97WfbB24
Codex Labs High‑Availability Add‑On — Redundant Instance Pair,prod_UMQ6UdxTdNV95K,price_1TNhGUHb9mVEJOcYnTcOborn,59.0,usd,https://pay.codexlitigation.org/b/7sY7sLdAXfeBgVGdocfbB25
Codex Labs Dedicated GPU Add‑On — 1 vGPU Unit,prod_UMPtIleQ5Mw5WP,price_1TNh3SHb9mVEJOcYlmZ9nBXx,49.0,usd,https://pay.codexlitigation.org/b/14AbJ168vgiF8pa3NCfbB26
Codex Labs Dedicated Memory Add‑On — Additional 1GB RAM,prod_UMPfF2cwMd7xZe,price_1TNgqeHb9mVEJOcY36z92FPD,7.0,usd,https://pay.codexlitigation.org/b/aFa8wP8gD9Uh0WI6ZOfbB27
Codex Labs Dedicated Compute Add‑On — Reserved CPU Core,prod_UMPQjpKUw9QiFb,price_1TNgc7Hb9mVEJOcYIBvyurqn,19.0,usd,https://pay.codexlitigation.org/b/cNi6oH40nc2p0WIgAofbB28
"Codex Labs API Rate‑Limit Expansion — Additional 10,000 Requests",prod_UMPE4LukjViSJX,price_1TNgPkHb9mVEJOcYj2KsqIaU,9.0,usd,https://pay.codexlitigation.org/b/aFa28r2Wj6I5cFq5VKfbB29
Codex Labs Storage Add‑On — Additional 10GB Blocks,prod_UMP4X6bHz5ALd6,price_1TNgGVHb9mVEJOcYpoFwW2rQ,3.0,usd,https://pay.codexlitigation.org/b/9B6bJ154raYlgVG4RGfbB2a
"Codex Labs Event Overages Add‑On — Per 1,000 Events",prod_UMOuEZ3o7XacNg,price_1TNg6uHb9mVEJOcYO8d8iKB6,5.0,usd,https://pay.codexlitigation.org/b/fZu4gz1Sf0jH6h2esgfbB2b
Codex Labs Priority Support Annual Tier — Operational Assistance & Response SLA,prod_UMOgN6ab9NfEgl,price_1TNftVHb9mVEJOcYpwqVdHid,799.0,usd,https://pay.codexlitigation.org/b/4gM8wPfJ5feB6h2ck8fbB2c
Codex Labs Priority Support Tier — Operational Assistance & Response SLA,prod_UMOTYf77Z9T2b8,price_1TNfgaHb9mVEJOcYMiSUydSe,79.0,usd,https://pay.codexlitigation.org/b/8x2bJ1aoL8Qd8pa1FufbB2d
Codex Labs Enterprise Annual Tier — Full‑Stack Operational Access + SLA,prod_UMOCouhN5f4Msb,price_1TNfPsHb9mVEJOcYnSEqBB0r,4999.0,usd,https://pay.codexlitigation.org/b/4gM7sL54rd6tfRC6ZOfbB2e
Codex Labs Enterprise Tier — Full‑Stack Operational Access + SLA,prod_UMO0vDqSSdvvwT,price_1TNfEeHb9mVEJOcYk6hjfmf3,499.0,usd,https://pay.codexlitigation.org/b/fZucN540neaxbBm83SfbB2f
Codex Labs Master Service Bundle — Unified Operational Suite (All‑In‑One Subscription),prod_UMNoXsyEtF50C1,price_1TNf2tHb9mVEJOcY6fPJ9SJH,149.99,usd,https://pay.codexlitigation.org/b/dRm5kDfJ53vT7l6esgfbB2g
Codex Labs Unified Suite — All‑Products Monthly Bundle,prod_UMNZr8c4Hd2hDl,price_1TNeoCHb9mVEJOcY0UkoL7YQ,129.99,usd,https://pay.codexlitigation.org/b/6oU00j0Ob6I5fRC6ZOfbB2h
Codex Labs Horizon — Analytics & Insight Intelligence Layer,prod_UMNLbOf8Bp7mRn,price_1TNebEHb9mVEJOcYOioGnOUh,45.0,usd,https://pay.codexlitigation.org/b/bJecN51Sf9Uh9te0BqfbB2i
Codex Labs Vault — Secure Data & Artifact Storage Layer,prod_UMNAu6xOXlFNGw,price_1TNePvHb9mVEJOcY7CvCWqLW,29.99,usd,https://pay.codexlitigation.org/b/6oUbJ18gDgiF8pa3NCfbB2j
Codex Labs Relay — Event Routing & Webhook Stabilization Service,prod_UMMqCCNwiar2Aj,price_1TNe7HHb9mVEJOcYXOSsPZSm,39.99,usd,https://pay.codexlitigation.org/b/dRm5kDgN98QddJufwkfbB2k
Codex Labs Guardian — Automated Compliance & Safety Enforcement Engine,prod_UMMSiGyeZMAVQQ,price_1TNdjsHb9mVEJOcYNPy619pM,59.99,usd,https://pay.codexlitigation.org/b/fZu3cvfJ5feBfRC4RGfbB2l
Codex Labs Sentinel — Real‑Time AI Monitoring & Verification Service,prod_UMM6HdaPeRfg0Y,price_1TNdOcHb9mVEJOcYYDMPqMpW,49.99,usd,https://pay.codexlitigation.org/b/dRmbJ10Obd6t9teac0fbB2m
Codex Sovereign Dominion Final Reassembly Omega Scroll — Annual Subscription,prod_UMLQ5Aq6MCyXfm,price_1TNcjBHb9mVEJOcY5TRdZC1q,78499.0,usd,https://pay.codexlitigation.org/b/aFa14n9kHd6t6h26ZOfbB2n
Codex Sovereign Dominion Final Reassembly Absolute Scroll — Annual Subscription,prod_UMKtb55Rcv9Q5u,price_1TNcE6Hb9mVEJOcYu519xvIc,77499.0,usd,https://pay.codexlitigation.org/b/cNibJ19kHaYl20Mck8fbB2o
Codex Sovereign Dominion Final Reassembly Seal Scroll — Annual Subscription,prod_UMKU3QEXVoFHkN,price_1TNbpPHb9mVEJOcY6E57xBBX,76499.0,usd,https://pay.codexlitigation.org/b/4gMbJ140n8Qd7l6esgfbB2p
Codex Sovereign Dominion Final Reassembly Core Scroll — Annual Subscription,prod_UMKHnrobbYdsHu,price_1TNbcsHb9mVEJOcYlnh7IZDz,75499.0,usd,https://pay.codexlitigation.org/b/aFadR91SfaYl9teck8fbB2q
Codex Sovereign Dominion Final Reassembly Prime Scroll — Annual Subscription,prod_UMK02Kb7C75G5D,price_1TNbMsHb9mVEJOcY5ZTQNxSu,74499.0,usd,https://pay.codexlitigation.org/b/28E4gzgN92rP0WI6ZOfbB2r
Codex Sovereign Dominion Genesis Monad V Scroll — Annual Subscription,prod_UM9YuQBEjfx8qN,price_1TNRFLHb9mVEJOcYZPNrcPVa,73499.0,usd,https://pay.codexlitigation.org/b/3cIeVd8gD8QdeNy1FufbB2s
Codex Sovereign Dominion Genesis Origin V Scroll — Annual Subscription,prod_UM9BEMZVdA7mFK,price_1TNQslHb9mVEJOcYBZVorVbM,72499.0,usd,https://pay.codexlitigation.org/b/aFa8wP40n9UhdJu97WfbB2t
Codex Sovereign Dominion Genesis Singularity V Scroll — Annual Subscription,prod_UM8v9oMtO0NJoN,price_1TNQdkHb9mVEJOcYehtslYFy,71499.0,usd,https://pay.codexlitigation.org/b/fZu28r54r9Uh34Qck8fbB2u
Codex Sovereign Dominion Genesis Seal V Scroll — Annual Subscription,prod_UM8QU8CQti5UcN,price_1TNQ9SHb9mVEJOcY979wzZ7E,70499.0,usd,https://pay.codexlitigation.org/b/bJe5kDbsP7M9bBmgAofbB2v
Codex Sovereign Dominion Genesis Mirror V Scroll — Annual Subscription,prod_UM892FFQTXtivl,price_1TNPtWHb9mVEJOcYIsy3TIVp,69499.0,usd,https://pay.codexlitigation.org/b/7sYcN568v2rP34Qac0fbB2w
Codex Sovereign Dominion Genesis Crown V Scroll — Annual Subscription,prod_UM7TUftdZDvr0I,price_1TNPECHb9mVEJOcYu5uIKp1j,68499.0,usd,https://pay.codexlitigation.org/b/dRmaEXgN93vT0WIck8fbB2x
Codex Sovereign Dominion Genesis Monad IV Scroll — Annual Subscription,prod_UM7GenaXpjpS3t,price_1TNP2MHb9mVEJOcYSllSVglT,67499.0,usd,https://pay.codexlitigation.org/b/bJe7sL40n6I50WIbg4fbB2y
Codex Sovereign Dominion Genesis Origin IV Scroll — Annual Subscription,prod_UM76S2grq3kADO,price_1TNOsZHb9mVEJOcYz3WlhXjn,66499.0,usd,https://pay.codexlitigation.org/b/4gM3cv8gDc2pdJufwkfbB2z
Codex Sovereign Dominion Genesis Singularity IV Scroll — Annual Subscription,prod_UM6s1gCBKnJ0Pb,price_1TNOelHb9mVEJOcYZW2b1l8T,65499.0,usd,https://pay.codexlitigation.org/b/7sY7sL8gD9Uh20Mac0fbB2A
Codex Sovereign Dominion Genesis Seal IV Scroll — Annual Subscription,prod_UM6Sc9QlfweYZP,price_1TNOFZHb9mVEJOcYXUlGx7v4,64499.0,usd,https://pay.codexlitigation.org/b/7sY28r68veaxcFqgAofbB2B
Codex Sovereign Dominion Genesis Mirror IV Scroll — Annual Subscription,prod_UM6GvRpdlSSzB0,price_1TNO4IHb9mVEJOcYUvSzGjkX,63499.0,usd,https://pay.codexlitigation.org/b/5kQ9ATaoL9Uh48U6ZOfbB2C
Codex Sovereign Dominion Genesis Crown IV Scroll — Annual Subscription,prod_UM65ZBefh7dRsC,price_1TNNtGHb9mVEJOcYwleKQr8R,62499.0,usd,https://pay.codexlitigation.org/b/14AfZhfJ57M9cFq3NCfbB2D
Codex Sovereign Dominion Eternity Seal VIII Scroll — Annual Subscription,prod_UM5mEth5sBBV5o,price_1TNNaiHb9mVEJOcYVLTzj39X,61499.0,usd,https://pay.codexlitigation.org/b/3cIcN57cz1nL48U3NCfbB2E
Codex Sovereign Dominion Eternity Seal VII Scroll — Annual Subscription,prod_UM5SaWiCOENPm0,price_1TNNHHHb9mVEJOcY245AtxIV,60499.0,usd,https://pay.codexlitigation.org/b/5kQ8wP0ObgiFeNybg4fbB2F
Codex Sovereign Dominion Eternity Mirror V Scroll — Annual Subscription,prod_UM5A3j9PSZp8wx,price_1TNMzjHb9mVEJOcYoIkgt9Gh,59499.0,usd,https://pay.codexlitigation.org/b/5kQfZhfJ53vT8pafwkfbB2G
Codex Sovereign Dominion Eternity Crown V Scroll — Annual Subscription,prod_UM4sBAWDehzTkr,price_1TNMiXHb9mVEJOcYaM2EuSF3,58499.0,usd,https://pay.codexlitigation.org/b/9B63cv40nfeBcFqdocfbB2H
Codex Sovereign Dominion Eternity Seal VI Scroll — Annual Subscription,prod_UM4fSfiZKYL1XN,price_1TNMWJHb9mVEJOcYwt6Q93J4,57499.0,usd,https://pay.codexlitigation.org/b/4gM4gz40nfeBcFq4RGfbB2I
Codex Sovereign Dominion Source Monad II Scroll — Annual Subscription,prod_UM4JxKUSGJqxuL,price_1TNMApHb9mVEJOcY43fGxx7o,56499.0,usd,https://pay.codexlitigation.org/b/3cIcN52Wj0jH20M83SfbB2J
Codex Sovereign Dominion Origin Singularity II Scroll — Annual Subscription,prod_UM3xRk1IV8aXuW,price_1TNLpTHb9mVEJOcYmNS6yGg0,55499.0,usd,https://pay.codexlitigation.org/b/dRm7sL9kHd6t6h297WfbB2K
Codex Sovereign Dominion Genesis Mirror III Scroll — Annual Subscription,prod_UM3jN9VN60mL9T,price_1TNLbhHb9mVEJOcYYKnKiV8K,54499.0,usd,https://pay.codexlitigation.org/b/eVq14n0Ob8Qd48UesgfbB2L
Codex Sovereign Dominion Apex Singularity Scroll — Annual Subscription,prod_UM3Vxj5RL2aHH6,price_1TNLOWHb9mVEJOcYqoFcMSGW,53499.0,usd,https://pay.codexlitigation.org/b/14A3cv54r4zXbBm1FufbB2M
Codex Sovereign Dominion Eternity Seal V Scroll — Annual Subscription,prod_UM26VingU0frm6,price_1TNK2JHb9mVEJOcYryicY5Be,52499.0,usd,https://pay.codexlitigation.org/b/eVq7sLbsP2rP5cY2JyfbB2N
Codex Sovereign Dominion Eternity Archive V Scroll — Annual Subscription,prod_UKeERZM6EnyvLh,price_1TLyvaHb9mVEJOcYm6S4J3lS,51499.0,usd,https://pay.codexlitigation.org/b/8x24gzgN91nL7l6fwkfbB2O
Codex Sovereign Dominion Eternity Seal IV Scroll — Annual Subscription,prod_UKdmfVuH4MNfWJ,price_1TLyUdHb9mVEJOcYmxujncuV,50499.0,usd,https://pay.codexlitigation.org/b/4gM5kD40n6I56h2ac0fbB2P
Codex Sovereign Dominion Eternity Crown IV Scroll — Annual Subscription,prod_UKdbRZdJXLFA1T,price_1TLyKkHb9mVEJOcYJJRcay3U,49499.0,usd,https://pay.codexlitigation.org/b/fZu8wP68v6I548U4RGfbB2Q
Codex Sovereign Dominion Eternity Mirror IV Scroll — Annual Subscription,prod_UKdTM08VAFqFI9,price_1TLyCOHb9mVEJOcYISSpcS2w,48499.0,usd,https://pay.codexlitigation.org/b/8x2fZh8gD2rPgVG1FufbB2R
Codex Sovereign Dominion Eternity Seal III Scroll — Annual Subscription,prod_UKdIeWKcy1WshX,price_1TLy1cHb9mVEJOcYqoxDsa1B,47499.0,usd,https://pay.codexlitigation.org/b/fZuaEX1SfgiF6h297WfbB2S
Codex Sovereign Dominion Eternity Crown III Scroll — Annual Subscription,prod_UKd86irFRpI4R4,price_1TLxsVHb9mVEJOcYpcqUiHIr,46499.0,usd,https://pay.codexlitigation.org/b/bJeeVdfJ5eax7l62JyfbB2T
